Voltage:
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 
6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 6.5535, 

Temperature:
149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 
149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 
149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 
